Dates	Ticker	Weight
30/12/2011	INVA UQ Equity	0.008953
30/12/2011	IONS UW Equity	0.003122
30/12/2011	IPXL UW Equity	0.006828
30/12/2011	IRWD UW Equity	0.003114
30/12/2011	ISTA UQ Equity	0.001228
30/12/2011	ITMN UW Equity	0.005658
30/12/2011	JNP UQ Equity	0.001001
30/12/2011	LGND UQ Equity	0.001160
30/12/2011	LMNX UW Equity	0.004062
30/12/2011	LXRX UW Equity	0.001902
30/12/2011	MAPP UQ Equity	0.001750
30/12/2011	MAXY UW Equity	0.000677
30/12/2011	MDCO UW Equity	0.003265
30/12/2011	MDGL UQ Equity	0.001086
30/12/2011	MDVN UQ Equity	0.007313
30/12/2011	MNKD UQ Equity	0.001685
30/12/2011	MNTA UW Equity	0.004193
30/12/2011	MYGN UW Equity	0.007473
30/12/2011	MYL UW Equity	0.028674
30/12/2011	NBIX UW Equity	0.001151
30/12/2011	NKTR UW Equity	0.003544
30/12/2011	NPSP UQ Equity	0.002315
30/12/2011	NVAX UQ Equity	0.000661
30/12/2011	NVLNF UW Equity	0.001372
30/12/2011	OMPI UW Equity	0.000895
30/12/2011	ONCT UQ Equity	0.000980
30/12/2011	ONXX UW Equity	0.017182
30/12/2011	OPTR UQ Equity	0.002513
30/12/2011	OSIR UQ Equity	0.000828
30/12/2011	PACB UW Equity	0.000684
30/12/2011	PDLI UW Equity	0.002967
30/12/2011	PGNX UQ Equity	0.001449
30/12/2011	PRGO UW Equity	0.039697
30/12/2011	PSTV UQ Equity	0.000534
30/12/2011	QCOR UW Equity	0.013111
30/12/2011	QGEN UW Equity	0.008682
30/12/2011	RDEA UW Equity	0.002008
30/12/2011	REGN UW Equity	0.033019
30/12/2011	RIGL UW Equity	0.002706
30/12/2011	SAVA UW Equity	0.000611
30/12/2011	SCLN UW Equity	0.001019
30/12/2011	SGEN UW Equity	0.008130
30/12/2011	SGMO UQ Equity	0.000656
30/12/2011	SGNT UQ Equity	0.002518
30/12/2011	SHPG UW Equity	0.021205
30/12/2011	SIGA UQ Equity	0.000624
30/12/2011	SLXP UW Equity	0.013937
30/12/2011	SNTS UW Equity	0.000985
30/12/2011	SPPI UW Equity	0.003906
30/12/2011	SQNM UQ Equity	0.002057
30/12/2011	SRPT UQ Equity	0.000460
30/12/2011	SVA UW Equity	0.000541
30/12/2011	SVNTQ UQ Equity	0.000672
30/12/2011	TECH UW Equity	0.007437
30/12/2011	TEVA UW Equity	0.043646
30/12/2011	UTHR UW Equity	0.014176
30/12/2011	VNDA UQ Equity	0.000599
30/12/2011	VPHM UW Equity	0.008392
30/12/2011	VRTX UW Equity	0.029614
30/12/2011	VVUSQ UW Equity	0.003196
30/12/2011	WCRX UW Equity	0.010605
30/12/2011	XNPT UW Equity	0.000617
31/01/2012	0991739D UW Equity	0.009667
31/01/2012	1255459D UW Equity	0.016919
31/01/2012	1797629D UW Equity	0.004575
31/01/2012	1832555D UQ Equity	0.000517
31/01/2012	1872828D UW Equity	0.000000
31/01/2012	1893407D UW Equity	0.003527
31/01/2012	ACOR UW Equity	0.004496
31/01/2012	AFFX UW Equity	0.001376
31/01/2012	AFFY UW Equity	0.001522
31/01/2012	AKRXQ UW Equity	0.000000
31/01/2012	ALKS UW Equity	0.009664
31/01/2012	ALNY UW Equity	0.002276
31/01/2012	ALXN UW Equity	0.067087
31/01/2012	AMAG UW Equity	0.001617
31/01/2012	AMGN UW Equity	0.084584
31/01/2012	AMLN UW Equity	0.004437
31/01/2012	AMRN UQ Equity	0.003865
31/01/2012	ANIP UQ Equity	0.000317
31/01/2012	ARIA UW Equity	0.010323
31/01/2012	ARNA UW Equity	0.000924
31/01/2012	ARQL UQ Equity	0.001340
31/01/2012	ASTX UW Equity	0.001184
31/01/2012	AUXL UW Equity	0.004205
31/01/2012	AVEO UW Equity	0.002529
31/01/2012	AVNR UW Equity	0.001606
31/01/2012	BCRX UW Equity	0.000695
31/01/2012	BIIB UW Equity	0.049939
31/01/2012	BMRN UW Equity	0.022373
31/01/2012	CADX UW Equity	0.001591
31/01/2012	CASC UQ Equity	0.001283
31/01/2012	CBIO UW Equity	0.000955
31/01/2012	CBPO UW Equity	0.001111
31/01/2012	CBST UW Equity	0.013352
31/01/2012	CELG UW Equity	0.063703
31/01/2012	CORV UQ Equity	0.000711
31/01/2012	CRIS UQ Equity	0.001665
31/01/2012	DNDNQ UW Equity	0.009127
31/01/2012	DRRX UQ Equity	0.000306
31/01/2012	DYAX UQ Equity	0.000825
31/01/2012	ECYT UW Equity	0.000514
31/01/2012	ENDPQ UW Equity	0.009574
31/01/2012	ENZN UW Equity	0.002015
31/01/2012	EXEL UW Equity	0.004126
31/01/2012	FRTX UQ Equity	0.001382
31/01/2012	GERN UW Equity	0.001480
31/01/2012	GHDX UW Equity	0.003897
31/01/2012	GILD UW Equity	0.057512
31/01/2012	GRFS UW Equity	0.004674
31/01/2012	HALO UQ Equity	0.005053
31/01/2012	HGSI UW Equity	0.004756
31/01/2012	HITK UW Equity	0.002334
31/01/2012	IDIX UQ Equity	0.005992
31/01/2012	ILMN UW Equity	0.025826
31/01/2012	IMGN UW Equity	0.003730
31/01/2012	IMMU UQ Equity	0.001246
31/01/2012	INCY UW Equity	0.011590
31/01/2012	INVA UQ Equity	0.007268
31/01/2012	IONS UW Equity	0.003573
31/01/2012	IPXL UW Equity	0.006460
31/01/2012	IRWD UW Equity	0.003947
31/01/2012	ISTA UQ Equity	0.001419
31/01/2012	ITMN UW Equity	0.006812
31/01/2012	JNP UQ Equity	0.000341
31/01/2012	LGND UQ Equity	0.001231
31/01/2012	LMNX UW Equity	0.003812
31/01/2012	LXRX UW Equity	0.003075
31/01/2012	MAPP UW Equity	0.001902
31/01/2012	MAXY UW Equity	0.000680
31/01/2012	MDCO UW Equity	0.003564
31/01/2012	MDGL UQ Equity	0.001243
31/01/2012	MDVN UQ Equity	0.008888
31/01/2012	MNKD UQ Equity	0.001840
31/01/2012	MNTA UW Equity	0.003826
31/01/2012	MYGN UW Equity	0.008540
31/01/2012	MYL UW Equity	0.028040
31/01/2012	NBIX UW Equity	0.001274
31/01/2012	NKTR UW Equity	0.004003
31/01/2012	NPSP UQ Equity	0.002729
31/01/2012	NVAX UQ Equity	0.000801
31/01/2012	NVLNF UW Equity	0.001349
31/01/2012	OMPI UW Equity	0.000913
31/01/2012	ONCT UQ Equity	0.001726
31/01/2012	ONXX UW Equity	0.016187
31/01/2012	OPTR UW Equity	0.002693
31/01/2012	OSIR UQ Equity	0.000913
31/01/2012	PACB UW Equity	0.001107
31/01/2012	PDLI UW Equity	0.003093
31/01/2012	PGNX UW Equity	0.001655
31/01/2012	PRGO UW Equity	0.039446
31/01/2012	PSTV UQ Equity	0.000841
31/01/2012	QCOR UW Equity	0.011299
31/01/2012	QGEN UW Equity	0.010287
31/01/2012	RDEA UW Equity	0.002198
31/01/2012	REGN UW Equity	0.054739
31/01/2012	RIGL UW Equity	0.003389
31/01/2012	SAVA UW Equity	0.000721
31/01/2012	SCLN UW Equity	0.001151
31/01/2012	SGEN UW Equity	0.009312
31/01/2012	SGMO UQ Equity	0.000806
31/01/2012	SGNT UQ Equity	0.002693
31/01/2012	SHPG UW Equity	0.020541
31/01/2012	SIGA UQ Equity	0.000829
31/01/2012	SLXP UW Equity	0.014199
31/01/2012	SNTS UW Equity	0.001475
31/01/2012	SPPI UW Equity	0.003799
31/01/2012	SQNM UW Equity	0.002014
31/01/2012	SRPT UQ Equity	0.000562
31/01/2012	SVA UW Equity	0.000547
31/01/2012	SVNTQ UQ Equity	0.000771
31/01/2012	TECH UW Equity	0.007520
31/01/2012	TEVA UW Equity	0.049358
31/01/2012	UTHR UW Equity	0.014922
31/01/2012	VNDA UQ Equity	0.000630
31/01/2012	VPHM UW Equity	0.009231
31/01/2012	VRTX UW Equity	0.033323
31/01/2012	VVUSQ UW Equity	0.003955
31/01/2012	WCRX UW Equity	0.011959
31/01/2012	XNPT UW Equity	0.000687
29/02/2012	0991739D UW Equity	0.009586
29/02/2012	1255459D UW Equity	0.016066
29/02/2012	1797629D UW Equity	0.004472
29/02/2012	1832555D UQ Equity	0.000710
29/02/2012	1872828D UW Equity	0.000000
29/02/2012	1893407D UW Equity	0.003246
29/02/2012	ACOR UW Equity	0.004478
29/02/2012	AFFX UW Equity	0.001159
29/02/2012	AFFY UW Equity	0.001891
29/02/2012	AKRXQ UW Equity	0.000000
29/02/2012	ALKS UW Equity	0.008795
29/02/2012	ALNY UW Equity	0.003098
29/02/2012	ALXN UW Equity	0.071132
29/02/2012	AMAG UW Equity	0.001513
29/02/2012	AMGN UW Equity	0.082267
29/02/2012	AMLN UW Equity	0.005180
29/02/2012	AMRN UQ Equity	0.003568
29/02/2012	ANIP UQ Equity	0.000365
29/02/2012	ARIA UW Equity	0.009755
29/02/2012	ARNA UW Equity	0.000903
29/02/2012	ARQL UQ Equity	0.001170
29/02/2012	ASTX UW Equity	0.000777
29/02/2012	AUXL UW Equity	0.004065
29/02/2012	AVEO UW Equity	0.002432
29/02/2012	AVNR UW Equity	0.001465
29/02/2012	BCRX UW Equity	0.000902
29/02/2012	BIIB UW Equity	0.047946
29/02/2012	BMRN UW Equity	0.021797
29/02/2012	CADX UW Equity	0.001391
29/02/2012	CASC UQ Equity	0.001501
29/02/2012	CBIO UW Equity	0.001041
29/02/2012	CBPO UW Equity	0.001129
29/02/2012	CBST UW Equity	0.013628
29/02/2012	CELG UW Equity	0.062453
29/02/2012	CORV UQ Equity	0.000650
29/02/2012	CRIS UQ Equity	0.001474
29/02/2012	DNDNQ UW Equity	0.007356
29/02/2012	DRRX UQ Equity	0.000279
29/02/2012	DYAX UQ Equity	0.000733
29/02/2012	ECYT UW Equity	0.000519
29/02/2012	ENDPQ UW Equity	0.009281
29/02/2012	ENZN UW Equity	0.001942
29/02/2012	EXEL UW Equity	0.004894
29/02/2012	FRTX UQ Equity	0.001225
29/02/2012	GERN UW Equity	0.001453
29/02/2012	GHDX UW Equity	0.003983
29/02/2012	GILD UW Equity	0.052080
29/02/2012	GRFS UW Equity	0.005088
29/02/2012	HALO UQ Equity	0.005353
29/02/2012	HGSI UW Equity	0.003702
29/02/2012	HITK UW Equity	0.002323
29/02/2012	IDIX UQ Equity	0.005120
29/02/2012	ILMN UW Equity	0.024856
29/02/2012	IMGN UW Equity	0.003536
29/02/2012	IMMU UQ Equity	0.001225
29/02/2012	INCY UW Equity	0.010795
29/02/2012	INVA UQ Equity	0.007447
29/02/2012	IONS UW Equity	0.003877
29/02/2012	IPXL UW Equity	0.007770
29/02/2012	IRWD UW Equity	0.003927
29/02/2012	ISTA UQ Equity	0.001417
29/02/2012	ITMN UW Equity	0.005924
29/02/2012	JNP UQ Equity	0.000260
29/02/2012	LGND UQ Equity	0.001411
29/02/2012	LMNX UW Equity	0.004226
29/02/2012	LXRX UW Equity	0.003504
29/02/2012	MAPP UW Equity	0.002097
29/02/2012	MAXY UW Equity	0.000649
29/02/2012	MDCO UW Equity	0.003690
29/02/2012	MDGL UQ Equity	0.001247
29/02/2012	MDVN UQ Equity	0.010214
29/02/2012	MNKD UQ Equity	0.001977
29/02/2012	MNTA UW Equity	0.003475
29/02/2012	MYGN UW Equity	0.008491
29/02/2012	MYL UW Equity	0.030789
29/02/2012	NBIX UW Equity	0.001228
29/02/2012	NKTR UW Equity	0.004464
29/02/2012	NPSP UQ Equity	0.002355
29/02/2012	NVAX UQ Equity	0.000655
29/02/2012	NVLNF UW Equity	0.001420
29/02/2012	OMPI UW Equity	0.000983
29/02/2012	ONCT UQ Equity	0.000992
29/02/2012	ONXX UW Equity	0.014727
29/02/2012	OPTR UW Equity	0.002581
29/02/2012	OSIR UQ Equity	0.000794
29/02/2012	PACB UW Equity	0.001002
29/02/2012	PDLI UW Equity	0.003001
29/02/2012	PGNX UW Equity	0.001627
29/02/2012	PRGO UW Equity	0.041335
29/02/2012	PSTV UQ Equity	0.000775
29/02/2012	QCOR UW Equity	0.012058
29/02/2012	QGEN UW Equity	0.009443
29/02/2012	RDEA UW Equity	0.003420
29/02/2012	REGN UW Equity	0.061366
29/02/2012	RIGL UW Equity	0.003372
29/02/2012	SAVA UW Equity	0.000580
29/02/2012	SCLN UW Equity	0.001095
29/02/2012	SGEN UW Equity	0.008827
29/02/2012	SGMO UQ Equity	0.001197
29/02/2012	SGNT UQ Equity	0.002557
29/02/2012	SHPG UW Equity	0.020996
29/02/2012	SIGA UQ Equity	0.000693
29/02/2012	SLXP UW Equity	0.014122
29/02/2012	SNTS UW Equity	0.001323
29/02/2012	SPPI UW Equity	0.003725
29/02/2012	SQNM UW Equity	0.002258
29/02/2012	SRPT UQ Equity	0.000632
29/02/2012	SVA UW Equity	0.000512
29/02/2012	SVNTQ UQ Equity	0.000596
29/02/2012	TECH UW Equity	0.007668
29/02/2012	TEVA UW Equity	0.047638
29/02/2012	UTHR UW Equity	0.014077
29/02/2012	VNDA UQ Equity	0.000574
29/02/2012	VPHM UW Equity	0.009656
29/02/2012	VRTX UW Equity	0.034118
29/02/2012	VVUSQ UW Equity	0.007250
29/02/2012	WCRX UW Equity	0.011528
29/02/2012	XNPT UW Equity	0.000637
30/03/2012	0991739D UW Equity	0.008816
30/03/2012	1255459D UW Equity	0.016128
30/03/2012	1832555D UQ Equity	0.000838
30/03/2012	1872828D UW Equity	0.000000
30/03/2012	1893407D UW Equity	0.002880
30/03/2012	ACOR UW Equity	0.004423
30/03/2012	AFFX UW Equity	0.001154
30/03/2012	AFFY UW Equity	0.002115
30/03/2012	AKRXQ UW Equity	0.000000
30/03/2012	ALKS UW Equity	0.009039
30/03/2012	ALNY UW Equity	0.002500
30/03/2012	ALXN UW Equity	0.077067
30/03/2012	AMAG UW Equity	0.001483
30/03/2012	AMGN UW Equity	0.072276
30/03/2012	AMLN UW Equity	0.007408
30/03/2012	AMRN UQ Equity	0.005179
30/03/2012	ANIP UQ Equity	0.000332
30/03/2012	ARIA UW Equity	0.010641
30/03/2012	ARNA UW Equity	0.001872
30/03/2012	ARQL UQ Equity	0.001124
30/03/2012	ASTX UW Equity	0.000768
30/03/2012	AUXL UW Equity	0.003730
30/03/2012	AVEO UW Equity	0.002254
30/03/2012	AVNR UW Equity	0.001886
30/03/2012	BCRX UW Equity	0.000909
30/03/2012	BIIB UW Equity	0.049559
30/03/2012	BMRN UW Equity	0.020457
30/03/2012	CADX UW Equity	0.001335
30/03/2012	CASC UQ Equity	0.000776
30/03/2012	CBIO UW Equity	0.000760
30/03/2012	CBPO UW Equity	0.001027
30/03/2012	CBST UW Equity	0.013672
30/03/2012	CELG UW Equity	0.063468
30/03/2012	CORV UQ Equity	0.000200
30/03/2012	CRIS UQ Equity	0.001551
30/03/2012	DNDNQ UW Equity	0.006990
30/03/2012	DRRX UQ Equity	0.000293
30/03/2012	DYAX UQ Equity	0.000747
30/03/2012	ECYT UW Equity	0.000707
30/03/2012	ENDPQ UW Equity	0.009420
30/03/2012	ENZN UW Equity	0.001827
30/03/2012	EXEL UW Equity	0.004346
30/03/2012	FRTX UQ Equity	0.001266
30/03/2012	GERN UW Equity	0.001194
30/03/2012	GHDX UW Equity	0.004063
30/03/2012	GILD UW Equity	0.054823
30/03/2012	GRFS UW Equity	0.005422
30/03/2012	HALO UQ Equity	0.006206
30/03/2012	HGSI UW Equity	0.003771
30/03/2012	HITK UW Equity	0.002070
30/03/2012	IDIX UQ Equity	0.004141
30/03/2012	ILMN UW Equity	0.024995
30/03/2012	IMGN UW Equity	0.003608
30/03/2012	IMMU UQ Equity	0.001215
30/03/2012	INCY UW Equity	0.012043
30/03/2012	INVA UQ Equity	0.007642
30/03/2012	IONS UW Equity	0.003646
30/03/2012	IPXL UW Equity	0.007999
30/03/2012	IRWD UW Equity	0.004157
30/03/2012	ISTA UQ Equity	0.001509
30/03/2012	ITMN UW Equity	0.006281
30/03/2012	JNP UQ Equity	0.000272
30/03/2012	LGND UQ Equity	0.001491
30/03/2012	LMNX UW Equity	0.004236
30/03/2012	LXRX UW Equity	0.003728
30/03/2012	MAPP UW Equity	0.001825
30/03/2012	MAXY UW Equity	0.000660
30/03/2012	MDCO UW Equity	0.003369
30/03/2012	MDGL UQ Equity	0.001126
30/03/2012	MDVN UQ Equity	0.011687
30/03/2012	MNKD UQ Equity	0.002029
30/03/2012	MNTA UW Equity	0.003538
30/03/2012	MYGN UW Equity	0.008031
30/03/2012	MYL UW Equity	0.029983
30/03/2012	NBIX UW Equity	0.001237
30/03/2012	NKTR UW Equity	0.004800
30/03/2012	NPSP UQ Equity	0.002298
30/03/2012	NVAX UQ Equity	0.000631
30/03/2012	NVLNF UW Equity	0.001265
30/03/2012	OMPI UW Equity	0.001128
30/03/2012	ONCT UQ Equity	0.001074
30/03/2012	ONXX UW Equity	0.014182
30/03/2012	OPTR UW Equity	0.002728
30/03/2012	OSIR UQ Equity	0.000758
30/03/2012	PACB UW Equity	0.000799
30/03/2012	PDLI UW Equity	0.002906
30/03/2012	PGNX UW Equity	0.001606
30/03/2012	PRGO UW Equity	0.040342
30/03/2012	PSTV UQ Equity	0.000577
30/03/2012	QCOR UW Equity	0.011512
30/03/2012	QGEN UW Equity	0.009362
30/03/2012	RDEA UW Equity	0.003395
30/03/2012	REGN UW Equity	0.067377
30/03/2012	RIGL UW Equity	0.002640
30/03/2012	SAVA UW Equity	0.000553
30/03/2012	SCLN UW Equity	0.001433
30/03/2012	SGEN UW Equity	0.009588
30/03/2012	SGMO UQ Equity	0.001084
30/03/2012	SGNT UQ Equity	0.002048
30/03/2012	SHPG UW Equity	0.019851
30/03/2012	SIGA UQ Equity	0.000795
30/03/2012	SLXP UW Equity	0.014691
30/03/2012	SNTS UW Equity	0.001665
30/03/2012	SPPI UW Equity	0.003224
30/03/2012	SQNM UW Equity	0.002069
30/03/2012	SRPT UQ Equity	0.000910
30/03/2012	SVA UW Equity	0.000479
30/03/2012	SVNTQ UQ Equity	0.000631
30/03/2012	TECH UW Equity	0.007274
30/03/2012	TEVA UW Equity	0.046523
30/03/2012	UTHR UW Equity	0.012426
30/03/2012	VNDA UQ Equity	0.000576
30/03/2012	VPHM UW Equity	0.008831
30/03/2012	VRTX UW Equity	0.035257
30/03/2012	VVUSQ UW Equity	0.007737
30/03/2012	WCRX UW Equity	0.011053
30/03/2012	XNPT UW Equity	0.000701
30/04/2012	0991739D UW Equity	0.010648
30/04/2012	1255459D UW Equity	0.015064
30/04/2012	1832555D UQ Equity	0.000844
30/04/2012	1872828D UW Equity	0.000000
30/04/2012	1893407D UW Equity	0.001966
30/04/2012	ACOR UW Equity	0.004136
30/04/2012	AFFX UW Equity	0.001175
30/04/2012	AFFY UW Equity	0.002323
30/04/2012	AKRXQ UW Equity	0.000000
30/04/2012	ALKS UW Equity	0.008291
30/04/2012	ALNY UW Equity	0.002530
30/04/2012	ALXN UW Equity	0.073728
30/04/2012	AMAG UW Equity	0.001434
30/04/2012	AMGN UW Equity	0.074352
30/04/2012	AMLN UW Equity	0.007564
30/04/2012	AMRN UQ Equity	0.005495
30/04/2012	ANIP UQ Equity	0.000264
30/04/2012	ARIA UW Equity	0.010696
30/04/2012	ARNA UW Equity	0.001463
30/04/2012	ARQL UQ Equity	0.001263
30/04/2012	ASTX UW Equity	0.000715
30/04/2012	AUXL UW Equity	0.003540
30/04/2012	AVEO UW Equity	0.002054
30/04/2012	AVNR UW Equity	0.001655
30/04/2012	BCRX UW Equity	0.000670
30/04/2012	BIIB UW Equity	0.051856
30/04/2012	BMRN UW Equity	0.020385
30/04/2012	CADX UW Equity	0.001309
30/04/2012	CASC UQ Equity	0.001005
30/04/2012	CBIO UW Equity	0.000694
30/04/2012	CBPO UW Equity	0.001008
30/04/2012	CBST UW Equity	0.013146
30/04/2012	CELG UW Equity	0.058722
30/04/2012	CORV UQ Equity	0.000156
30/04/2012	CRIS UQ Equity	0.001516
30/04/2012	DNDNQ UW Equity	0.007517
30/04/2012	DRRX UQ Equity	0.000252
30/04/2012	DYAX UQ Equity	0.000767
30/04/2012	ECYT UW Equity	0.000998
30/04/2012	ENDPQ UW Equity	0.008406
30/04/2012	ENZN UW Equity	0.001637
30/04/2012	EXEL UW Equity	0.003961
30/04/2012	FRTX UQ Equity	0.001143
30/04/2012	GERN UW Equity	0.001168
30/04/2012	GHDX UW Equity	0.003742
30/04/2012	GILD UW Equity	0.057411
30/04/2012	GRFS UW Equity	0.006544
30/04/2012	HALO UQ Equity	0.003870
30/04/2012	HGSI UW Equity	0.006621
30/04/2012	HITK UW Equity	0.001847
30/04/2012	IDIX UQ Equity	0.003649
30/04/2012	ILMN UW Equity	0.020809
30/04/2012	IMGN UW Equity	0.003144
30/04/2012	IMMU UQ Equity	0.001182
30/04/2012	INCY UW Equity	0.013920
30/04/2012	INVA UQ Equity	0.008342
30/04/2012	IONS UW Equity	0.003271
30/04/2012	IPXL UW Equity	0.007884
30/04/2012	IRWD UW Equity	0.004058
30/04/2012	ISTA UQ Equity	0.001491
30/04/2012	ITMN UW Equity	0.004397
30/04/2012	JNP UQ Equity	0.000275
30/04/2012	LGND UQ Equity	0.001242
30/04/2012	LMNX UW Equity	0.004468
30/04/2012	LXRX UW Equity	0.003194
30/04/2012	MAPP UW Equity	0.001602
30/04/2012	MAXY UW Equity	0.000639
30/04/2012	MDCO UW Equity	0.003647
30/04/2012	MDGL UQ Equity	0.001107
30/04/2012	MDVN UQ Equity	0.012442
30/04/2012	MNKD UQ Equity	0.001818
30/04/2012	MNTA UW Equity	0.003607
30/04/2012	MYGN UW Equity	0.008683
30/04/2012	MYL UW Equity	0.027303
30/04/2012	NBIX UW Equity	0.001134
30/04/2012	NKTR UW Equity	0.004542
30/04/2012	NPSP UQ Equity	0.002366
30/04/2012	NVAX UQ Equity	0.000670
30/04/2012	NVLNF UW Equity	0.001184
30/04/2012	OMPI UW Equity	0.001087
30/04/2012	ONCT UQ Equity	0.000859
30/04/2012	ONXX UW Equity	0.016848
30/04/2012	OPTR UW Equity	0.002857
30/04/2012	OSIR UQ Equity	0.000773
30/04/2012	PACB UW Equity	0.000620
30/04/2012	PDLI UW Equity	0.002831
30/04/2012	PGNX UW Equity	0.001754
30/04/2012	PRGO UW Equity	0.040291
30/04/2012	PSTV UQ Equity	0.000541
30/04/2012	QCOR UW Equity	0.013514
30/04/2012	QGEN UW Equity	0.009894
30/04/2012	RDEA UW Equity	0.004889
30/04/2012	REGN UW Equity	0.076864
30/04/2012	RIGL UW Equity	0.002493
30/04/2012	SAVA UW Equity	0.000614
30/04/2012	SCLN UW Equity	0.001338
30/04/2012	SGEN UW Equity	0.009148
30/04/2012	SGMO UQ Equity	0.001012
30/04/2012	SGNT UQ Equity	0.002028
30/04/2012	SHPG UW Equity	0.020104
30/04/2012	SIGA UQ Equity	0.000768
30/04/2012	SLXP UW Equity	0.013596
30/04/2012	SNTS UW Equity	0.001783
30/04/2012	SPPI UW Equity	0.002669
30/04/2012	SQNM UW Equity	0.002560
30/04/2012	SRPT UQ Equity	0.000485
30/04/2012	SVA UW Equity	0.000499
30/04/2012	SVNTQ UQ Equity	0.000675
30/04/2012	TECH UW Equity	0.006832
30/04/2012	TEVA UW Equity	0.046450
30/04/2012	UTHR UW Equity	0.011346
30/04/2012	VNDA UQ Equity	0.000524
30/04/2012	VPHM UW Equity	0.006282
30/04/2012	VRTX UW Equity	0.032539
30/04/2012	VVUSQ UW Equity	0.008243
30/04/2012	WCRX UW Equity	0.014066
30/04/2012	XNPT UW Equity	0.000700
31/05/2012	0991739D UW Equity	0.010970
31/05/2012	1255459D UW Equity	0.013803
31/05/2012	1832555D UQ Equity	0.000816
31/05/2012	1872828D UW Equity	0.000000
31/05/2012	1893407D UW Equity	0.002205
31/05/2012	ACOR UW Equity	0.003741
31/05/2012	AFFX UW Equity	0.001308
31/05/2012	AFFY UW Equity	0.002601
31/05/2012	AKRXQ UW Equity	0.000000
31/05/2012	ALKS UW Equity	0.007773
31/05/2012	ALNY UW Equity	0.002362
31/05/2012	ALXN UW Equity	0.076769
31/05/2012	AMAG UW Equity	0.001334
31/05/2012	AMGN UW Equity	0.075478
31/05/2012	AMLN UW Equity	0.008884
31/05/2012	AMRN UQ Equity	0.005537
31/05/2012	ARIA UW Equity	0.011290
31/05/2012	ARNA UW Equity	0.004166
31/05/2012	ARQL UQ Equity	0.001105
31/05/2012	ASTX UW Equity	0.000742
31/05/2012	AUXL UW Equity	0.003918
31/05/2012	AVEO UW Equity	0.002361
31/05/2012	AVNR UW Equity	0.001673
31/05/2012	BCRX UW Equity	0.000596
31/05/2012	BIIB UW Equity	0.052536
31/05/2012	BMRN UW Equity	0.021741
31/05/2012	CADX UW Equity	0.001013
31/05/2012	CASC UQ Equity	0.000883
31/05/2012	CBIO UW Equity	0.000629
31/05/2012	CBST UW Equity	0.012953
31/05/2012	CELG UW Equity	0.057070
31/05/2012	CERS UQ Equity	0.000753
31/05/2012	CLDX UQ Equity	0.001065
31/05/2012	CRIS UQ Equity	0.001538
31/05/2012	DNDNQ UW Equity	0.004690
31/05/2012	DYAX UQ Equity	0.000909
31/05/2012	ECYT UW Equity	0.000933
31/05/2012	ENDPQ UW Equity	0.008078
31/05/2012	ENZN UW Equity	0.001754
31/05/2012	EXEL UW Equity	0.003967
31/05/2012	FOLD UQ Equity	0.000897
31/05/2012	FRTX UQ Equity	0.001111
31/05/2012	GERN UW Equity	0.000945
31/05/2012	GHDX UW Equity	0.004581
31/05/2012	GILD UW Equity	0.057252
31/05/2012	GRFS UW Equity	0.006084
31/05/2012	HALO UQ Equity	0.003795
31/05/2012	HGSI UW Equity	0.006365
31/05/2012	HITK UW Equity	0.001700
31/05/2012	IDIX UQ Equity	0.003905
31/05/2012	ILMN UW Equity	0.020894
31/05/2012	IMGN UW Equity	0.003588
31/05/2012	IMMU UQ Equity	0.001135
31/05/2012	INCY UW Equity	0.013581
31/05/2012	INFI UW Equity	0.001384
31/05/2012	INVA UQ Equity	0.009281
31/05/2012	IONS UW Equity	0.004199
31/05/2012	IPXL UW Equity	0.006890
31/05/2012	IRWD UW Equity	0.003802
31/05/2012	ISTA UQ Equity	0.001555
31/05/2012	ITMN UW Equity	0.004561
31/05/2012	JAZZ UW Equity	0.009362
31/05/2012	LGND UQ Equity	0.001196
31/05/2012	LMNX UW Equity	0.004104
31/05/2012	LXRX UW Equity	0.003255
31/05/2012	MAPP UW Equity	0.001527
31/05/2012	MAXY UW Equity	0.000680
31/05/2012	MDCO UW Equity	0.003768
31/05/2012	MDGL UQ Equity	0.001272
31/05/2012	MDVN UQ Equity	0.013455
31/05/2012	MNKD UQ Equity	0.001527
31/05/2012	MNTA UW Equity	0.003253
31/05/2012	MYGN UW Equity	0.008365
31/05/2012	MYL UW Equity	0.028298
31/05/2012	NBIX UW Equity	0.001061
31/05/2012	NKTR UW Equity	0.004147
31/05/2012	NPSP UQ Equity	0.002707
31/05/2012	NVAX UQ Equity	0.000650
31/05/2012	NVLNF UW Equity	0.001404
31/05/2012	OMER UQ Equity	0.001015
31/05/2012	OMPI UW Equity	0.001066
31/05/2012	ONCT UQ Equity	0.000832
31/05/2012	ONXX UW Equity	0.017598
31/05/2012	OPTR UW Equity	0.002995
31/05/2012	OREXQ UQ Equity	0.000947
31/05/2012	OSIR UQ Equity	0.000957
31/05/2012	PACB UW Equity	0.000563
31/05/2012	PCRX UQ Equity	0.001324
31/05/2012	PDLI UW Equity	0.003033
31/05/2012	PGNX UW Equity	0.001435
31/05/2012	PRGO UW Equity	0.041434
31/05/2012	PSTV UQ Equity	0.000526
31/05/2012	QCOR UW Equity	0.012939
31/05/2012	QGEN UW Equity	0.009825
31/05/2012	RDEA UW Equity	0.005091
31/05/2012	REGN UW Equity	0.080042
31/05/2012	RIGL UW Equity	0.002488
